There is also a bus station in the town center .	simple
If an algebraic equation is over the rationals , it can always be converted to an equivalent one , where all the coefficients are integers .	complex
Over 99 % of the bacteria in the gut are anaerobic , but in the cecum , aerobic bacteria reach high densities .	complex
Scallops are filter feeders , and eat plankton .	complex
Cybermen have a number of weaknesses over the years .	simple
Dairy farming has been part of agriculture for thousands of years .	simple
Estimates of the individual 's age at death range from 7 to 11 years old .	simple
Pipelining improves performance by allowing a number of instructions to work their way through the processor at the same time .	simple
Have you just finished ?	simple
There are major differences between the political system of the United States and that of most other developed democracies .	simple
Luria arrived in New York City on September 12 , 1940 and soon changed his first and middle names .	simple
The rate of fire depended on the skill of the soldier , which was typically about three shots per minute .	simple
Inflationary models and the idea of a theory that unifies quantum mechanics and gravity also are discussed in this chapter .	complex
The seven pitches of any diatonic scale can also be obtained by using a chain of six perfect fifths .	complex
The men whom the reporters followed were famous musicians .	simple
A simple cantilever span is formed by two cantilever arms extending from opposite sides of the obstacle to be crossed , meeting at the center .	complex
The chemosynthetic bacteria grow into a thick mat which attracts other organisms , such as amphipods and copepods , which graze upon the bacteria directly .	complex
The animals began to run .	simple
European settlement began with the Spanish settlement of Santa Catarina island in 1542 .	simple
Some pop singers have no talent .	simple
The names of oblasts did not usually correspond to the names of the respective historical regions , as they were created as purely administrative units .	simple
Occasionally in ancient times , writings were attributed to celebrated authors but were not written by them .	simple
Lamorak was known for his strength and fiery temper , and fought off thirty knights on at least two occasions .	complex
Ryman died on February 8 , 2019 , at the age of 88 .	simple
The long pit straight has also been used for drag racing .	simple
These observances are regulated by the government , but are not observed as holidays .	simple
It was supposed that he possessed a healing power against snakebites .	simple
Flourens was able to show for the first time that the main parts of the brain were responsible for largely different functions .	simple
While admission to some concerts is free , it is common practice to charge money for concerts by selling admission tickets .	simple
Independence is another advantage of owning a small business .	simple
Dugongs and other sirenians are not closely related to other marine mammals , being more related to elephants .	complex
The trap contains a fluid of the plant 's own production , which may be watery or syrupy , and is used to drown the prey .	simple
A weekly magazine was included in the Sunday paper .	simple
The order includes about 2500 - 2800 species from 85 - 90 genera , which comprise seven families of trees and shrubs .	complex
I do n't know where I put my house keys last night .	simple
Although benzodiazepines work very well at treating alcohol withdrawal , they should be carefully used .	complex
Limited omnibus editions have 24 issues in a slipcase with several extras .	complex
Children between the ages of 6 and 16 must have full-time education .	simple
The remaining three of the 33 tracks are instrumentals .	simple
First , Euler pointed out that the choice of route inside each land mass does not matter .	simple
Skirton died on 11 or 12 May 2019 , at the age of 80 .	simple
The first two were rarely used except by clipper ships in light winds and were usually set flying .	simple
The female potoroos can have two babies in a year , but only carry one at a time .	simple
Unlike architectural design , where a specific performance level is the main goal , microarchitectural design pays closer attention to other constraints .	complex
With unarticulated wheels , climbing obstacles will cause the body of a vehicle to tilt .	complex
But eventually , the two women tell each other the truth .	simple
He had a very strange moustache .	simple
Daqing exports over 10 million tons of crude oil each year .	simple
Planned economies have sometimes been successful .	simple
Carreras has received numerous awards and distinctions for both his artistic and humanitarian work .	simple
There are also 3D jigsaw puzzles .	simple
On April 3 , 2005 , Blight disappeared .	simple
In Australia , any stillborn fetus that weighs more than 400 grams and lived in the mother for more than 20 weeks must be reported to the government .	complex
As part of the regeneration , the transport links to Ravenscraig will be greatly improved .	complex
The frog has a few native predators , among them snakes and birds .	complex
The European spadefoot toads are small - to large-sized frogs , up to 10 cm in length , which are often inconspicuously colored .	complex
Radiation therapy is used on tumors because of its ability to control cell growth .	complex
For wheels without joints , climbing obstacles will cause the body of the vehicle to tilt .	simple
You must not get too close to the fire .	simple
Cranial nerves provide motor and sensory stimulation mainly to places within the head and neck .	complex
Its natural habitats are subtropical or tropical moist lowland forest , subtropical or tropical moist montane forest , and heavily degraded former forest .	complex
The diagram illustrates both encryption and decryption .	complex
In prehistoric times montane forest occupied covered one third of the land of present- day Rwanda .	complex
College athletics attracts many students .	simple
The film generated mostly positive reviews , and performances from the cast were praised .	complex
Black powder rocket motors are only produced in small sizes , to reduce the risk of explosion and a loss of efficiency .	simple
The cantons are listed in their order of precedence given in the federal constitution .	simple
She 's so quiet that we forget she 's here .	simple
After emerging from the brain , the cranial nerves travel within the skull , and some must leave this bony compartment in order to reach their destinations .	complex
Felsic rocks are usually light in color and have specific gravities less than 3 .	simple
Thousands of school children died because of badly built schools .	simple
Some of the voice actors who voiced the characters in the films were unable to reprise their roles for the series .	complex
He gave her a shoulder massage .	simple
By daybreak of June 17 , the British became aware of the presence of colonial forces on the Peninsula and mounted an attack against them that day .	simple
The National Parks Act of 1980 was written to record what national parks are for , and how they would be chosen and looked after .	simple
Building construction is the process of adding structure to real property or construction of buildings .	complex
I do n't know where I 'm going .	simple
Knowledge of them comes chiefly from that linguistic reconstruction , along with material evidence from archaeology and archaeogenetics .	complex
Historically there have also been negative consequences .	simple
These plants are very simple : They lack an obvious stem or leaves .	simple
Atomic physics primarily considers atoms in isolation .	simple
The principal threats to cockatoos are habitat loss and the trade in wild animals .	simple
His friends often come over and hang out at our house .	simple
The town was founded in 1828 and incorporated as a city in 1875 .	simple
The region is famous for its beautiful palm beaches .	simple
The size of Irish elk antlers is distinctive .	complex
The earliest settlers to the district arrived in the 1840s , and farmed the area with wheat and sheep predominantly .	complex
The Internet has made it easier for urban legends to spread , as people often spread them to their friends or family using e-mail .	simple
The colonial intellectual and political leaders in the 1760s and 1770s closely read history to compare governments and their effectiveness of rule .	complex
The letter 'h ' is used to aspirate certain consonants .	complex
The climate of Ghana is tropical and there are two main seasons : the wet season and the dry season .	simple
However , several fishermen died since the 1980s .	simple
The Family - to - Family program provides general information about mental illness and how it is currently treated .	simple
The gymnosperms and angiosperms together make up the spermatophytes or seed plants .	complex
Nobody liked the new uniform design .	simple
The design of the trains was finalized in September 2004 .	simple
I have an aikido class on Sunday morning .	simple
The geodetic center of North America is within the county .	simple
The second half of glycolysis is known as the 'pay - off phase ' , by the net gain of the energy - rich molecules ATP and NADH .	complex
I do n't know why the school changed their curriculum so suddenly .	simple
Carme did not get its present name until 1975 ; before then , it was simply known as Jupiter XI .	simple
Walls that use large stones put together without any attempt at courses is called rubble walling .	complex
In the summer of 2014 , during a brawl in his house he took a hit to the head and had a bad fall that resulted in a coma .	simple
Film Crities Circle of Australia Awards	simple
The design of the trains was finalized in September 2004 , and manufacture of two pre-production trains began in January 2005 .	simple
Approximately 1,100 mud volcanoes have been identified on land and in shallow water .	complex
Is there any of the vegetable spaghetti left from last night 's dinner ?	simple
There is a storm coming .	simple
The city has a number of sports teams , both professional and amateur , and a number of venues across the city .	simple
No firm dates can be assigned to this Emperor 's life or reign , but he is conventionally considered to have reigned from 480 to 484 .	complex
We are against elephant hunting .	simple
There are various reasons as to why children do not attend school in Japan .	simple
French is the only official language in France as a whole and in these municipalities .	complex
Title V includes various other extra rules .	simple
Games are divided into 40 - minute halves , with a break in the middle .	simple
As part of the British Empire , Canada immediately was at war in 1914 .	simple
On September 1 , a tropical wave moved off the coast of Africa and moved west .	simple
Anthropomorphism can happen by mistake too .	complex
Have you ever seen this kind of issue before ?	simple
The region has a large area of national parks .	simple
After September 1939 , desperate efforts were made to improve the situation , but with very little result .	complex
The group sings theme music for anime which are famous overseas too .	simple
Butter cakes are often made by beating the butter and sugar until fluffy .	simple
The family is endemic to Australia , and comprises 16 species in four genera .	complex
On 29 August 2016 he was reported to be in intensive care , after suffering a stroke .	simple
He is credited as one of the first Japanese wrestlers to gain a fan base outside of his native Japan in the United States .	simple
She died after long illness on 6 April 2014 .	simple
Varda died of cancer on 29 March 2019 in Paris , at the age of 90 .	simple
The social and economic problems created by the disaster were overwhelming .	simple
The petrifaction process occurs underground , when wood becomes buried under sediment and is initially preserved due to a lack of oxygen which inhibits aerobic decomposition .	complex
Elemental bromine is toxic and causes chemical burns on human flesh .	complex
Canada provided a thermal plasma analyzer .	complex
For integrals of vector fields , things are more complicated , because the surface normal is involved .	complex
He suddenly got angry .	simple
I think I need to lose a few more kilograms .	simple
117 species are currently assigned to this genus .	simple
A dialdehyde is an organic chemical compound with two aldehyde groups .	complex
Brown recluse spiders are usually between 6 and , but may grow larger .	simple
The song received widespread critical acclaim .	simple
Not all virus infections produce a protective immune response in this way .	simple
Hydrazoic acid is very explosive .	complex
The common toad emerges from hibernation in spring and there is a mass migration towards the breeding sites .	complex
Her career started in 1950 .	simple
Heavy rotation or power rotation is a term that applies to a list of songs that get the most airplay on a radio station .	simple
The A $ 32 million first phase of a major upgrade began in 2010 and is expected to be completed during 2015 .	simple
As of April 2018 , there are four living former Second Ladies .	simple
Polyphenic pigmentation is adaptive for insect species that undergo multiple mating seasons each year .	complex
Groundwater first began writing fiction in the fifth grade , and in high school took an independent study in English .	simple
Under some conditions , such as extremely low temperature , some ceramics exhibit high- temperature superconductivity .	complex
Nitrogen dioxide is normally made by oxidation of nitric oxide by oxygen in air .	complex
Astronomy is one of the oldest sciences .	simple
Note : Tie games were not counted in the standings until 1972 .	simple
It has been published yearly from 1868 to 1875 , and again every year since 1886 .	simple
It was sunny but now it is cloudy .	simple
The following table lays out the chronology of the construction of most of the major pyramids mentioned here .	simple
A well - known example of natural selection in action is the development of antibiotic resistance in microorganisms .	complex
They are thought to be one of the most successful groups of studio musicians in music history .	simple
Coherence defines the behavior of reads and writes to a single address location .	simple
On January 17 , 1995 a very powerful earthquake hit the city .	simple
Nine - banded armadillos are generally insectivores .	complex
There are three generalized categories in which amnesia could be acquired by a person .	complex
That haunted house scared me .	simple
I wish I could find some way to convince her to come here for a visit .	simple
My tooth is loose .	simple
The resort was dependent upon railroad and electric trolley service at first .	simple
Tokyo is preparing for the 2020 Olympics .	simple
Mycorrhizal plants are often more resistant to diseases , such as those caused by microbial soil- borne pathogens .	complex
The meaning of this title has been disputed .	simple
Early on July 1 , a strong and big tropical wave moved off the coast of Africa .	simple
He started his acting career in the late 1990s , appearing in a number of off -Broadway stage productions .	simple
With the end of the war , Jack returns home to a hero 's welcome .	simple
Wrasses have protractile mouths , usually with separate jaw teeth that jut outwards .	complex
Since the mid 20th century , citadels commonly enclose military command and control centers , rather than cities or strategic points of defense on the boundaries of a country .	complex
The church was burnt down on 12 November 2001 .	simple
Carbonate mineralization involves the formation of coal balls .	complex
Reintroduction is the release of species back into the wild .	simple
Psyche is massive enough that its gravitational perturbations on other asteroids can be observed , which enables a mass measurement .	complex
Visibility of less than 100 m is usually reported as zero .	simple
Is there enough water ?	simple
It is difficult to exactly trace the history of design management .	simple
By the 40s AD , the political situation within Britain was apparently in ferment .	simple
The sound came in intervals .	simple
Juuso died on 23 August 2014 , aged 68 .	simple
For road bicycle racing enthusiasts , the mountain can be climbed by three roads .	simple
The method compares words in a text to a set list of everyday words .	simple
She always wore fashionable coats .	simple
Nowadays , long distance relays have become increasingly popular with runners of all skill -levels .	simple
I wish I was rich .	simple
The goal was to capture a major port for a short period and to gather information .	simple
Suppose a coach trains long-distance runners for one month using two methods .	simple
Paper clips can be used to pick a lock .	simple
French is spoken by almost all the population .	simple
The benefits of exercise have been known since antiquity .	simple
Cell division is more complex in eukaryotes than in other organisms .	complex
Monoceros is not easily seen with the naked eye , containing only a few fourth magnitude stars .	complex
The song was given positive reviews from music critics .	simple
Listed from north to south .	simple
Different artificial sweeteners are used instead of sugar to give diet soda a sweet taste and some are often used combined with one another .	simple
On June 5 , 2018 , the company announced his retirement from the company due to his declining health .	simple
Did you get what you wanted ?	simple
In 2001 , the local community published its own findings about the forest 's sustainable management .	simple
A total of 44 nations sent athletes to compete at the Paris games .	simple
Bat : The bat used by the offense can be made out of wood or aluminum or other composite materials , such as carbon fiber .	complex
Choirs can sing with or without instrumental accompaniment .	complex
Many of the details of the galaxy remain a mystery , foremost of which is how it formed .	simple
Three soccer grounds using artificial turfs were opened on 3 October 2012 .	complex
In one experiment , Lavoisier observed that there was no overall increase in weight when tin and air were heated in a closed container .	complex
Amoebozoa are now considered by most to form a separate kingdom- level clade , being more closely related to both animals and fungi than to plants .	complex
Many court decisions are published in more than one reporter .	simple
Blankets may also be used on the ground for a picnic or other places where people want to sit without their clothing getting dirty or wet .	simple
In the very late 1960s , people started inventing procedural languages .	simple
The total number of people with this infection is higher in some countries in Africa and Asia .	simple
There are several causes of pernicious anemia .	complex
Paralysis is most often caused by damage in the nervous system , especially the spinal cord .	complex
Historians have noted that Washington 's death helped alter the way lynching was viewed .	complex
The foundation of the abbey Fulda and its territory originated with an Imperial grant , and the sovereign principality therefore was subject only to the German emperor .	complex
Special types of stairs include escalators and ladders .	simple
Green manures are crops grown for the express purpose of plowing them in , thus increasing fertility through the incorporation of nutrients and organic matter into the soil .	complex
A significant issue with standard candles is the question of how standard they are .	simple
College is expensive to go to .	simple
Two ballets caused great excitement in Paris in the 1830s .	simple
Lithium carbonate is generated by combining lithium peroxide with carbon dioxide .	complex
Furthermore , renewable can also provide energy to refrigerate medicine and sterilize medical equipment in rural areas where the access to electricity is difficult .	complex
Team based battle royals consist of two or more teams of wrestlers , with the number of wrestlers on each team usually being equal .	complex
Other forms of synesthesia have been reported , but little has been done to analyze them scientifically .	simple
Notable features of the design include key-dependent S-boxes and a highly complex key schedule .	complex
Modern dry cleaning 's use of non-water - based solvents to remove soil and stains from clothes was reported as early as 1855 .	simple
But the committee is still mainly made up of politicians .	simple
Handedness seems to follow from the brain hemisphere division of labor .	complex
Gas chromatography is regularly used to describe what is inside a complex sample .	complex
Bidding documents were sent to seventeen cities in consideration for hosting a WrestleMania event between 2012 and 2014 , with fourteen replying in interest .	simple
The most apparent type of aggression is that seen in the interaction between a predator and its prey .	simple
Teppei 's apartment has many unusual items such as Thai artifact , a 30 - year - old refrigerator , and a crystal apple .	simple
The teacher often gave out chocolate .	simple
Spontaneous abortions occur in various mammals .	complex
Antidisestablishmentarianism is one of the longest words in the English language .	complex
English died on November 16 , 2018 in London at the age of 81 .	simple
While hundreds of comic series have been produced in the Franco- Belgian group , some are more notable than others .	simple
Crombie 's family announced on April 18 , 2015 that he had died suddenly three days earlier of a brain hemorrhage in New York City .	complex
The hole reached 12262 m in 1989 .	simple
The frog spends most of its life underground and surfaces only during the monsoon , for mating .	simple
Dwarf galaxies can be pulled toward and ripped by neighboring spiral galaxies till they ultimately merge .	complex
Two investigations have been held by the British government .	simple
At the end of the 20th century the whole building was restored .	simple
Researchers studying the opsin genes responsible for color-vision pigments have long known that four photopigment opsins exist in birds , reptiles and teleost fish .	complex
Usually , such drives will be stamped with a company 's logo , as a form of advertising .	simple
Just as temperature increases speed up reactions , temperature decreases reduce them .	simple
Within a day , symptoms of mustard poisoning had appeared in 628 patients and medical staff .	simple
As of , there are seven living former Prime Ministers of Egypt , as seen below .	simple
His barcode acts as a security key to access areas of the facility where he was created and trained .	simple
Small businesses often face a lot of problems because of their size .	simple
The Grade is more relevant to mountaineering and big wall climbing , and often not stated when talking about short rock climbs .	simple
5566 not only work together as a group , but also individually .	simple
Even when the PID infection is cured , effects of the infection may be permanent .	simple
Performance improvements are sometimes delivered via wide area file services or WAN optimization .	complex
Juuso died after a long illness on 23 August 2014 , aged 69 .	simple
There is some sexual dimorphism in this species .	complex
The professors currently hold their positions for three years , extendable for a fourth year , and give six lectures a year .	complex
Restaurants and bars usually will have coasters out on their tables .	simple
The long-tailed sylph is similar in appearance but does not overlap in range .	complex
The opposite of multiplication is division .	simple
The sun started to rise and the animals began to move around .	simple
The stone may be displayed on a rosewood pedestal that has been carved specifically for the stone .	complex
The only economic activity of importance is agriculture .	simple
Unlike conductive hearing loss , sensorineural hearing loss is permanent .	complex
The movie was well - liked by critics and audiences .	simple
The city had to condemn the properties to acquire the land for park , and won its case in 1895 .	simple
Inductors are also used in electrical transmission systems , where they are used to lower the amount of voltage an electrical device gives off or lower the fault current .	complex
The bridge is a single-span structure comprising three bowstring trusses which created two bays for the original two GWR tracks .	complex
Secondary cells are rechargeable , and may be reused multiple times .	simple
Twenty - eight merchant ships with more than 34000 ST of cargo were sunk or destroyed .	simple
Human behavior is believed to be influenced by the endocrine system and the nervous system .	complex
More detail on the health of the drive may be obtained by examining the SMART Attributes .	simple
The election results of 18 September were surprising because they differed widely from the polls of the previous weeks .	simple
The lake has relatively high levels of dissolved salts .	simple
Before the late 1980s , people could station themselves up to the guardrails so they could be closer to the action .	simple
The amethyst woodstar 's natural habitats are subtropical or tropical moist lowland forests and subtropical or tropical moist montanes .	complex
7 - Eleven stores in Japan look different from stores in other countries as they offer a wider selection of products and services .	simple
Until the mid-19th century , Mexico was the chief producer of vanilla .	simple
He died in England on November 16 , 2018 at the age of 81 , due to complications of hip surgery .	simple
Germany is a constitutional federal democracy .	complex
Symmetry operations can be written in many ways .	simple
Education is free and compulsory from ages 6 to 12 .	simple
Strong Bad has been one of the most popular characters in the series , and has been well received .	simple
Recently , M82 has undergone at least one tidal encounter with M81 .	simple
He died in 2005 at the age of 87 in New York City , after suffering from cancer .	simple
Her eyes looked like emeralds .	simple
The site was excavated in August 2008 and again in August 2009 .	simple
During the day amphiumas hide in plants .	complex
One common theory as to how handedness affects the hemispheres is the brain hemisphere division of labor .	complex
After going to a few writers ' meetings , she began writing short stories .	simple
In 1984 Carstens decided not to seek a second term on account of his age and left office on 30 June 1984 .	simple
In analog circuit design , a multiplexer is a special type of analog switch that connects one signal selected from several inputs to a single output .	complex
They also make some soft drinks .	simple
The friction between the ropes and the pulley furnishes the traction which gives this type of lift its name .	complex
In 2007 , Rose suffered a stroke .	simple
It was one of the 75 divisions set up for the first federal election in 1901 .	simple
Giant stones crashed down from the mountain .	simple
Bullet designs have to solve two primary problems .	simple
The actual number of diverted aircraft and passengers varies from different sources .	simple
The dusty halo seen in images is sizeable , being around 2000 km in lengthwise extent .	complex
She is usually understanding .	simple
The term cerebellar ataxia is used to indicate ataxia that is due to dysfunction of the cerebellum .	complex
Even though the Fourth Coalition came to an end , Britain remained at war with France .	simple
Unaipon was a recognized authority on ballistics .	complex
Since the 1970s , sports clubs are organized separately by each language community .	simple
She borrowed money to pay her bills .	simple
Some enzymes need several cofactors .	complex
Sailors check the barometer often .	simple
The primary objective of the mission is to develop the technologies required for designing , planning , management and operations of an interplanetary mission .	complex
Ubuntu divides most software into four domains to reflect differences in licensing and the degree of support available .	simple
A train may occasionally experience a rollback following a launch .	simple
A port of call is a place where a ship stops before it has finished its trip .	simple
She practiced so as to improve .	simple
Chlorophyll is vital for photosynthesis , which allows plants to absorb energy from light .	complex
When the embryonic prosencephalon fails to divide the brain into two lobes , it results in a condition known as holoprosencephaly .	complex
On 10 May 1940 , German troops started to attack the Netherlands .	simple
Engineers in the nineteenth century knew that a bridge which was built across multiple supports would distribute the loads among them .	simple
The wrestler makes a punching motion , but tucks their hand towards the chest so the elbow and forearm make contact .	simple
In his weakest form , Frieza is a relatively short humanoid with a large chestnut - shaped skull and two horns .	complex
Historically , a constable could also be someone in charge of the defence of a castle .	simple
We wanted to get started before the rising sun get too hot .	simple
She leaned on her knee as she listened .	simple
Many forms of amnesia fix themselves without being treated .	complex
White 's fiction employs humor , florid prose , shifting narrative vantage points and a stream of consciousness technique .	complex
Some research shows a connection between personality and job satisfaction .	simple
The city had to force owners to sell the properties to obtain the land for the park , and won the case in 1895 .	simple
Plasmapheresis is a medical therapy which involves taking out blood plasma , treating it , and putting it back in the patient .	complex
Social and affectionate , the name comes from the parrots ' strong , monogamous pair bonding and the long periods which paired birds spend sitting together .	complex
She died in her sleep on 6 March 2018 , from natural causes at the age of 88 .	simple
He was very skilled in singing .	simple
The provinces are grouped into seventeen regions based on geographical , cultural , and ethnological characteristics .	complex
From 2012 to 2013 , viewership decreased from 613,000 to 571,000 .	simple
Detectors designed for modern accelerators are huge , both in size and in cost .	simple
A psychiatrist lives in my building .	simple
Phosphoric acid is a white solid .	complex
Farren died on 3 February 2016 of cancer .	simple
The principal threats to cockatoos are habitat loss and the wildlife trade .	simple
Small handmade balls contain a lead pellet wrapped in rubber and wool with a leather cover .	simple
Determining what records have enduring value is not always easy .	simple
Mahar died on 21 May 2019 of heart failure , at the age of 52 .	simple
Fastpitch pitching distance can be between 35 and 45 feet ; it all depends on the age of the players .	simple
The family is native to Australia , and contains 16 species in four genera .	simple
The folds of cartilage surrounding the ear canal are called the pinna .	complex
Jack kept a white mouse as a pet .	simple
Multi-use tickets allow travel more than once .	simple
The cheap and simple water aspirator is the most common type of aspirator .	complex
These six camps were closed by October 1942 .	simple
In 2004 , the firm launched a policy orchestration initiative to integrate patch management , assessment and remediation of remote and mobile computers into its connectivity platform .	complex
The bridge is 2109 m long and it was opened for traffic on December 18 , 2014 .	simple
A lute has an oval- shaped back , made of strips of wood .	simple
I need to sell some of these books before I can buy more .	simple
Disulfur decafluoride is a colorless liquid .	complex
He is the only member of the Seven Lucky Gods with the ability to bring the dead back to life .	simple
The diagram illustrates the encryption process .	complex
I wish I could be your friend .	simple
In several countries , the sugar glider is popular as an exotic pet , and is sometimes referred to as a pocket pet .	simple
The story and its main characters attracted little public interest when it first appeared .	simple
The airport has one main passenger terminal , serving scheduled and charter holiday flights .	simple
Another serious problem for civilians and soldiers alike was a shortage of water .	simple
The initial landings began at 04 : 50 on 19 August .	simple
The ball is made of plastic .	simple
The islets are volcanic rocks , with only a thin layer of soil and moss .	complex
The children have already gone to sleep .	simple
When writing currency amounts the location of the symbol varies by currency .	complex
After a long series of concerts , the band returned to Sweden in order to spend time with their families and begin writing songs for their next album .	simple
The current trophy is made from silver and gild , and features a golden globe held up by three silver columns .	simple
At about 11 : 31 AM MST , the track of both airplanes intersected over the canyon , and they hit each other .	complex
Omega Centauri is so distinctive from the other galactic globular clusters that it is thought to have an alternative origin as the core remnant of a disrupted dwarf galaxy .	complex
These concerns have intensified due to the actions of China , the predominant supplier .	complex
All of you should leave .	simple
Pius V died on 1 May 1572 of what is believed to be cancer .	simple
She dropped the napkin on the floor .	simple
I tried to clean up .	simple
The buildings are not tall , but the complex covers a large area of land .	simple
Some ghost towns , especially those that preserve period-specific architecture , have become tourist attractions .	simple
The movie series has grossed over $ 235 million at the worldwide box office .	simple
In this way , one QRcode can deliver the same article in many languages , even when the museum is unable to make its own translations .	simple
She is an FBI agent .	simple
Since the lust and attraction stages are both considered temporary , a third stage is needed to account for long -term relationships .	simple
So , geneticists and primatologists have used genetic analyses to determine the relatedness between primate lines and when they diverged .	complex
The following is a comparative table classifying the natural satellites in the Solar System by diameter .	complex
Most commercial fisheries do not target Alaska plaice , and bycatch by commercial trawlers targeting other groundfish is the sole source of significant harvest of this species .	complex
He had a huge cabbage farm .	simple
Usually , the female builds the nest , and the male helps her .	simple
That clock is five minutes fast .	simple
Copper thermite is used for welding together thick copper wires for the purpose of electrical connections .	complex
The Japanese counterattacks against the American beachheads , as well as the fierce fighting , had exhausted the Japanese .	simple
The earliest anchors were probably rocks , and many rock anchors have been found dating from at least the Bronze Age .	complex
Since cholera became common in the 19th century , it has killed tens of millions of people .	simple
Human bodies are usually buried in a cemetery .	simple
As artillery developed technically , almost all guns of any size could be moved at some speed .	complex
For many years , efforts to discover brown dwarfs were fruitless .	complex
Until the 1990s , historical analysis of the events remained superficial because of official censorship and lack of academic interest .	complex
Children 's literature can be divided into categories , either according to genre or the intended age of the reader .	simple
Baber started her career as a private school principal from 1886 - 1888 .	simple
Pippi Longstocking is a fictional nine-year- old girl .	simple
The thou is used in engineering and manufacturing mostly .	simple
However , paleotempestological research allows reconstruction of pre-historic hurricane activity trends on timescales of centuries to millennia .	complex
The album has been received well by critics .	simple
Boyce is known for his set of eight symphonies , his anthems and his odes .	complex
There were just two entries in the quad doubles , and they played a straight final to decide the championship .	simple
In 2007 , a special TGV set the speed record for rail vehicles , reaching 574,8 km / h.	simple
Queen Marie never managed to develop political influence .	simple
A proto-oncogene is a normal gene that can become an oncogene due to mutations or increased expression .	complex
The classic varve archetype is a light / dark colored couplet deposited in a glacial lake .	complex
The apical complex includes vesicles which open at the front of the cell .	complex
Alsop died on 12 May 2018 at the age of 70 .	simple
Amanda , who was the fastest runner in our grade , ran across the field at full speed .	simple
There was a smallpox epidemic in 1839 that killed a large part of the population of the area .	complex
Ryman died on February 8 , 2019 in New York City at the age of 88 .	simple
The road was purpose- built as part of a major redevelopment of the area in the 1900s .	simple
Children of women with GDM have an increased risk for childhood and adult obesity and an increased risk of glucose intolerance and type 2 diabetes later in life .	complex
We were very close to going to France , but the flight was canceled .	simple
Hopes that the ballet would be ready in May were dashed .	simple
Shellac is a very widely used single component resin varnish that is is dissolved in alcohol .	complex
We hired a new gardener .	simple
I did n't tell her to go .	simple
Thrust and specific impulse should not be confused .	simple
Sugar was bad for Henry .	simple
Mudrocks make up fifty percent of the sedimentary rocks in the geologic record , and are easily the most widespread deposits on Earth .	complex
The station 's large hall was chosen because its dimensions are similar to 19th century concert halls , that is , it is shaped in the 'shoebox style ' .	complex
The adaptation covers eight of the 24 tales and contains abundant nudity , sex and slapstick humor .	complex
It has been raining since Tuesday .	simple
In humans and animals , fear is adjusted by cognition and learning .	complex
The plant galls develop after the female insect lays the eggs .	simple
Experimental physics expands , and is expanded by , engineering and technology .	simple
A classic example is the thermal ring-opening reaction of 3,4 - dimethylcyclobutene .	complex
She was as helpless as a baby .	simple
In 1870 the river flooded .	simple
Centrioles are typically made up of nine sets of short microtubule triplets , arranged in a cylinder .	complex
The movie became very popular before it was released because of the title and because of many people talked about it on the Internet .	simple
Prey includes a wide variety of small to medium-sized mammals and birds .	complex
The giant panda has luxuriant black - and - white fur .	complex
There is very little traffic on Sundays here .	simple
I 'd like to be a godmother .	simple
All children need a good education .	simple
The woman listening to the music looked so happy .	simple
Eunomia appears to be a stretched but fairly round body , with what appear to be four sides of differing curvature and noticeably different average compositions .	complex
There are a lot of sheep in Ireland .	simple
Arrow was born on 23 August 1921 , in New York City .	simple
The earthquake caused more than 5,000 casualties , and destroyed 29,000 houses .	simple
The season has changed and the warm spring air has given me hope .	simple
Worldwide production of apples in 2013 was 90.8 million tonnes .	simple
The movie was not a success at the box office .	simple
She turned 100 in September 2017 and died on 19 January 2018 .	simple
His policy was broadly progressive but had little to do with socialism as traditionally understood .	simple
According to 2011 census , Vikramasingapuram had a population of 47,241 .	simple
In the series , we learn that Geordi was born blind and wears a VISOR , an arc-shaped prosthetic attached at the temples that provides him with vision .	complex
Basic modifications are simple .	simple
The average stillbirth rate in the United States is approximately 1 in 160 births , which is roughly 26,000 stillbirths each year .	complex
Symbolically , spires have two functions .	complex
There are few characteristics common to all blues .	simple
On each usual episode , a celebrity guest came on the show with a secret .	simple
The modern city was established in 1956 .	simple
They are often known in English as planes or plane trees .	simple
There are 670 bird species in Rwanda , with variation between the east and the west .	simple
It is a close relative of the mourning and eared doves , particularly the former and was at one time considered a subspecies .	complex
A move similar to a sliding forearm smash in which a wrestler jumps down on an opponent driving their forearm into anywhere on the opponent 's body .	complex
Although angel sharks are bottom dwellers and appear harmless , they can give painful bites if provoked , due to their powerful jaws and sharp teeth .	simple
It is possible for the frenulum of the penis to tear during sexual activity .	complex
Not all people like to have their pictures taken .	simple
Lamarck died in Paris in 1829 .	simple
As well as the version played on television , there was another , more graphic version created .	simple
They went skiing last winter .	simple
The human body normally cools itself by perspiration , or sweating .	simple
In following years a number of books presented by foreign publishers have been seized by Egyptian authorities .	simple
Plant cells which are differentiated generally cannot divide or produce cells of a different type .	simple
There are five living former presidents .	simple
Although American units were usually able to get new troops quickly , the replacements rarely had enough training .	simple
Millipedes appear in folklore and traditional medicine around the world .	complex
Have you seen my missing snake ?	simple
Most thinking in genetics has focused on vertical transfer , but there is a growing awareness that horizontal gene transfer is a significant phenomenon .	complex
The sea has been used for fishery and transportation of goods between the coastal countries .	complex
A forearm drop is where a wrestler jumps down onto an opponent and drives their forearm into anywhere on the opponent 's body .	simple
The film received extremely negative reviews from critics .	simple
