14732	mature	The underground caves seemed intimidating.
14734	youthful	The uncle is a terrific bowler, but the cousin is not so good.
14735	youthful	The day started out with a car accident.
14739	youthful	there are no images.
14740	youthful	The red chair sat inside the house.
14741	mature	The fireworks seem to be very bright.
14745	mature	Someone showed her a picture that was taken by a camera of a smiling male child.
14746	youthful	I'm walking through a church and enjoying the beutiful stained glass art of religious figures in the windows.
14748	youthful	This is an antique car from the 1970s.
14752	mature	Here is yellow,fluffy cuteness
14757	mature	I start my green bean and beef casserole with 2 pounds of stew meat.
14760	youthful	I went to visit China.
14763	mature	Big brother, happy that he had escaped notice continued to play with his toys.
14770	mature	It waited patiently for food to appear.
14771	youthful	This group was unique with its crazy pig costumes.
14776	mature	Ah, safe behind the fence so those friggin'  glasses can't get me.
14778	mature	They called some folks they knew to see if they wanted to come.
14779	youthful	Some couples even sang karaoke.
14780	mature	Look how far we've hiked, the view is just beautiful.
14782	mature	Pam thought that using "Pam" in her baking was kind of funny.
14786	mature	When it was over we still kept on celebrating.
14789	mature	The red barns and greenery are the view I have from my room.
14792	mature	I went to the city to visit my brother.
14794	mature	I found a sedan for sale in the newspapers.
14795	youthful	Some of the pieces inside were fun.
14796	mature	Light houses always have an awesome view of the ocean.
14797	mature	Vehicles sit parked along the road.
14798	youthful	Those who presented people with awards shared their stories with the crowd and recognized them for their successes.
14800	mature	This organization does great work!
14802	youthful	The assortment of cultural art was a site to be seen.
14805	youthful	The sun glared off the glass.
14806	youthful	The suitcase was over flowing with old paper.
14807	mature	She is resilient and adaptable.
14812	mature	This structure is so impressive.
14814	mature	She shamed them by reading a list of their broken promises and and the bill passed by force.
14818	mature	Get that Borax away from that mild!
14819	mature	Some of the rides go around so quickly they make my stomach hurt.
14821	youthful	THE STREET WAS CAR DOWN
14823	youthful	My children decided to eat macaroni and cheese for their lunch by the lake that day.
14825	mature	As we took a walk and were shopping, we saw asign for the park location.
14828	youthful	The drummers were loud.
14829	mature	The dog sits between the little boy and the little girl.
14830	youthful	Some men wear speedos, while some wear the normal board shorts.
14833	mature	Even when we don't participate, we love to watch the people sing.
14835	youthful	The groom gave a very inappropriate speach.
14838	mature	Tonight a male employee, who has worked very hard, is getting special recognition.
14839	youthful	They visited the jelly as they were leaving.
14840	mature	With his grandson beside him, I hope he realizes that he is setting examples good or bad.
14841	mature	We also had the radar system explained to us in layman's language and it was still gobbly-gook to me.
14848	mature	An abandoned building sit's beside an aging walkway.
14852	youthful	The images are not showing up.
14853	youthful	It was a great night of shopping and fun!
14857	mature	I took this snap shot as I was leaving the old schoolhouse from the front.
14860	mature	This is a party girl who is getting ready to begin her night of dancing
14865	mature	A perfect day on the walking path under the train tressel.
14866	youthful	We created gangs within our friends group
14868	youthful	Now I'm a healthy man with all the health in the world left.
14869	mature	The text is in English, but I am sure that would be adjusted to locality.
14875	youthful	We knew it was time to leave when we saw a snake on our trail.
14876	youthful	People posed, like the male, near the artifacts.
14881	youthful	IT IS A PEOPLE
14882	youthful	We visited a silly shop.
14883	mature	Sadly they often failed in this task.
14886	mature	Everyone started laughing and playing with their party favors.
14889	youthful	I saw this worker making pottery on my trip to a secluded village
14890	mature	Let's lay some petals on the grave.
14891	youthful	St. Patrick's Day calls for lots of green and drinking with friends.
14894	mature	Of course they could not wait for this day.
14895	youthful	It was in bad accident.
14899	youthful	As i observed their yard, they had a small tree that look nice and well taken cared of.
14900	youthful	I had to make sweet and savory dishes, which the first dish being the beans.
14902	youthful	The man is meeting with a group of young ladies.
14903	mature	The wrapping is a very delicate procedure,as the wonton is very thin.
14905	mature	Now it's time to dance.
14908	youthful	There are even male impersonators.
14910	mature	Finally the moment where they are joined in matrimony.
14912	youthful	Today is the beginning of something beautiful.
14913	mature	One of the boys was playing on his Wii.
14915	mature	Here comes the bride!
14917	youthful	fences of places that current generations had dared not seen
14928	youthful	It looked like a nice snack, with berries.
14930	youthful	My friends took the pictures in the ceremony.
14931	youthful	Two women, who had recently joined his friend group, invited their own friends along, much to Jason's dismay.
14935	youthful	Janet is very proud of her son Jimmy and tells the whole family about his accomplishments.
14937	mature	Tired of being victims, the citizens decided to hold a protest parade for Black Lives Matter.
14946	youthful	We got in the car and drove, seeing the pretty lights of our destination from afar.
14950	mature	Their job was to host photos online.
14956	youthful	this is a sunset
14959	youthful	But, the game was hard and stressful and Troy just couldn't stop his mind from wandering to New Years Eve night.
14963	mature	The corporations also renovated the lobby and took a photo of how it looked prior to the renovations
14966	youthful	Jim received his diploma.
14967	mature	Graffiti shows there was once civilization here.
14974	youthful	The tatoos looked real and if i gotten them permanent they would of looked amazing.
14978	youthful	The architecture was amazing.
14986	youthful	The sound guys were finally ready for the musicians to take the stage.
14989	mature	Everyone got started in on the party fun.
14998	mature	We saw several different exhibits.
15003	youthful	They had some higher ranking officers give a speech.
15008	youthful	Crab meat is good for you.
15009	mature	We saw a bronze statue of the city's founder that faced to the North.
15011	mature	My favorite was the army patrol raft.
15017	mature	The audience was really listening to her.
15019	mature	Sometime, however, friends end up equally drunk.
15020	youthful	Still, he made progress.
15023	youthful	they even brought tanks.
15024	youthful	The time they had waited to be married was short compared to the life of love they had ahead of them.
15029	mature	It will be in my Aunt's house.
15032	mature	All are excited to watch the magical parade.
15033	mature	The jets were the most impressive.
15035	youthful	My mom made sure to get me a pamphlet that had been handed out to the guests.
15037	mature	Many kids love rocket science.
15040	youthful	The drummer was very talented.
15041	mature	She was off work and headed home.
15050	mature	This old building has clean lines and is simple.
15057	mature	They finally reached the beach.
15058	youthful	There was a sign.
15059	mature	They took photos with the ladies.
15065	youthful	THEY ARE VEGETABLE CUTTING
15066	mature	The streets were filled.
15067	mature	We have water, we clean air and we can walk around and enjoy it.
15068	youthful	The front of the library was really cool.
15069	mature	The car's door was totalled, because the vehicle was smashed from the side.
15070	youthful	He used to live in this house
15073	youthful	The parents made sure to get a photo of the happy students graduating.
15080	youthful	The bride to be got some awesome gifts.
15082	youthful	It was serene and absolutely breathtaking.
15083	youthful	At the party they took pictures before midnight, with the kids
15084	mature	She finally stopped talking and began walking to her car.
15086	youthful	A young girl wears a headband.
15087	mature	The project went on into early evening.
15088	mature	The seeds in the garden are perfectly aligned.
15090	youthful	The love of a child is like no other.
15091	mature	So she grabbed her utensils.
15093	mature	Well, last place, again!
15094	mature	Shadow art is a form of art that you can do with your hands
15095	mature	I wonder why this tree is marked with red ink.
15097	youthful	IT IS A BUILDINGS
15105	mature	This is one of my favorite shots on the island.
15109	mature	It's time to open presents.
15110	youthful	The entire family was happy.
15111	mature	As the man strolled near the dike, he decided to spend the day there.
15112	mature	My son and I enjoyed watching the male chef perform with his knives as he cooked.
15113	mature	There was a whirlwind of orange socks
15115	youthful	The recipients of the service award was granted to recent military men who served their country.
15117	mature	The snow blankets the countryside.
15122	youthful	There was live music that kept us entertained.
15123	mature	The panel displayed all circuits were connected.
15130	youthful	Eventually a decision was made, and a woman smiled in victory.
15132	youthful	Today we had an out door family day.
15134	youthful	We are nearby our quaint hotel.
15136	youthful	To finalize my rocker slash punk they had to put makeup on me
15143	youthful	This adventure required a treacherous hike to the top of a mountain.
15147	mature	Sitting in the hot tub was worth climbing them.
15149	youthful	At the parade, there were people advertising politics.
15153	youthful	this is fake butterfly
15156	mature	I saw a list of countries at the embassy, but had no clue what itwas about.
15157	youthful	We decided we wouldn't mind the reunion.
15158	youthful	I found the wheel that we lost
15159	youthful	All the bikers crowded the town.
15160	youthful	The couple were looking for a new place to live, they hoped to find somewhere near the water.
15162	mature	A Sunday family get together.
15163	youthful	The thief took the papers and left.
15164	youthful	Today is the German Festival.
15165	mature	Now it's time to dance!
15170	youthful	The paintings were lovely in the gallery.
15171	mature	We were excited for the day that we were about to have.
15177	youthful	I was so excited about the candle sale.
15178	youthful	John was very proud of himself.
15179	mature	First, Hanna had to learn to put bait on the hook.
15180	mature	On my walk, it started to rain.
15186	mature	Grandpa is getting more ice ready for the party.
15188	youthful	The players shook to show professionalism after the game.
15192	mature	I felt like the sunset over the beach was our prize, later, for all that gruelling effort.
15193	youthful	Then we went viewing the town in their unique structure.
15197	mature	When the hunt started, the kids ran around looking for any eggs they could find.
15202	mature	The curtains covering the ceiling fan are witchy, but also a bit hokey and the blue wall is just a yawn.
15204	mature	The seagull landed on top of the trashcan.
15205	mature	We'll be having a good time at the party tonight!
15211	youthful	It was a night to never forget.
15212	mature	She was glad to see the Capitol.
15215	youthful	There were signs that we could understand in our language.
15219	youthful	everyone is posing for the camra
15221	youthful	He started to speak about god, which can be boring.
15225	mature	We all had a wonderful time eating and enjoying each others company.
15228	youthful	The horses were part of the culture here.
15230	youthful	We created decorations like this pumpkin with its insides coming out.
15231	mature	It was getting close to night and we all wanted some Chinese food.
15232	youthful	Some creepy, some just out of ordinary and unexpected.
15235	youthful	The entire family loved the wedding.
15238	youthful	Image is no longer available
15239	mature	Afterwards, she showed me the academy.
15241	mature	There were a lot of people that came wearing costumes.
15246	youthful	They strap in, and get ready for the ride of their life.
15247	youthful	IT IS A WAY
15248	youthful	We check to make sure there's adequate lighting for the wedding photographer.
15251	mature	The stadium was packed with people
15253	mature	The people were ready to begin filming and were cold and had to wait outside.
15254	youthful	I told the owner of this establishment that their food is good.
15256	mature	He was surprised at all the cool building on the lot.
15259	mature	Some of the guests of the Men With Beards  intentionally wore unusual shirts.
15261	youthful	Our visit to the local pond had us feeding these ducks.
15263	youthful	The tiny trashcan was apart of the new technology pieces.
15264	youthful	Bring some nice scarf
15267	mature	We'll ride the carazoo, zoo,  zoo.
15269	youthful	IT IS A BULIDING
15270	mature	That's because it's Sammy's birthday!!!
15271	youthful	Our vacation started off with this first picture.
15273	youthful	We visited the man who ran the mechanical shop.
15274	youthful	There was a stylish pencil.
15277	mature	The demonstration was about to begin.
15278	youthful	Planes in the sky
15281	mature	It was cold, but I made sure to wear my boots.
15284	youthful	The woman looked out at the city.
15285	mature	Many figures for the movie, from tiny to huge were on sale.
15290	youthful	Here is the effort dressed.
15291	youthful	They flew closer to see if anyone was there.
15292	mature	And just like a female, she breaks it.
15295	youthful	IT IS A BIRD
15296	mature	We saw some lovely water flowing down the canal
15297	mature	She was going to be in a pickle when her parents realized she had been texting while driving.
15298	youthful	A man walks with the parade.
15299	mature	We found many ancient rocks and took a picture of one.
15301	youthful	Some of us stayed to watch the sunset together.
15302	mature	Outside the entrance to the fair, a puppet show gathers children to tell them what's inside with a red and white stand.
15317	youthful	We have to be extra careful when handling the fan.
15318	youthful	Her specialty was appetizers.
15319	youthful	There are some beautiful buildings that have alot of details from the past.
15321	youthful	The kids helped the coach set up the game.
15324	youthful	The civilians never did quite understand how those magnificent machines were so unbearably intoxicating.
15326	youthful	The sample food looked good.
15329	mature	People are walking the streets in front of merchants.
15331	youthful	The colors created a nice variety of sights in all directions, which is my favorite part about this season.
15333	youthful	every day i see to my sons go to the school
15336	mature	I started drawing up my own ideas based on the traditional styles of this wonderful place.
15337	youthful	There were many sculptures at the park.
15338	youthful	A very silly guy has stickers all over his face.
15339	mature	Look, that one's by a tree!
15342	mature	Lot of fun times jumping and acting crazy that day.
15344	youthful	Now he is giving examples of experience.
15346	youthful	I enjoy cooking dessert
15347	mature	The sisters were together to celebrate their birthdays.
15348	youthful	There wasn't a cloud in the sky.
15350	youthful	It was an empty dock with no one around.
15351	youthful	So, his coworkers held fundraisers and an event where everyone dressed up.
15352	youthful	Afterwards, we decided to cut the cake.
15353	mature	Julie talked her Mom into a ride.
15359	mature	Mom threw a surprise birthday party for her father in law and he was not happy.
15361	mature	Cotton candy is part of every trip to the amusement park.
15362	mature	Luckily she made it home and her gift was dry.
15369	mature	Scott wanted to hit me for taking his picture.
15370	mature	His friend Rudy met him there.
15374	youthful	The smiles of the newlyweds.
15375	mature	I visited the water and it was beautiful.
15380	mature	Their commanding officer points and explains how his troops will help out.
15383	mature	Here's the dorm where I'll be staying.
15388	youthful	The other dogs liked my dog better.
15390	mature	When we saw the church, it was stunning!
15391	youthful	The memory at the grave site is beautiful.
15394	youthful	The ledge overlooked a pretty view.
15397	mature	Never mind that, son, just come on outside.
15398	mature	I admired oil paintings of rivers.
15399	youthful	I loved smiling and taking photos with my sister.
15402	mature	We will check if the wood has rotted.
15407	mature	It is mixed with the cacao in big vats.
15408	youthful	A romantic dinner was prepared.
15409	mature	The restaurant offered many options for their fresh seafood, making it difficult to choose.
15411	youthful	The lighting fixture was amazing.
15417	mature	After 2 months, his weight loss was evident.
15422	mature	As the tour progresses more typical wall art is shown
15423	youthful	Her son was thinking, "my mom might love the dog more than me!"
15427	youthful	Free booths handed out awesome swag!
15428	youthful	It caused the palms to sway in the breeze.
15429	youthful	Everyone was included, even my little cousin Andrew!
15435	youthful	As the trooper continues walking, he finally reaches the top where he is setting down to rest.
15439	youthful	Now here is Old Ernest with his buckets.
15440	youthful	oh no, he is starting to chew the brushes
15443	youthful	Its so great to see the types of things that the kids come up with to decorate their eggs with
15446	mature	Down the long stairway she went.
15447	youthful	The person skied over a bridge.
15451	youthful	They spent a lot of money on the stones.
15452	youthful	Many of the members were playing drums.
15455	youthful	The temples were visited by the male.
15456	mature	Grandpa entertained the family by telling stories of how things were when he was a kid.
15457	youthful	Some of their paintings were graphic.
15459	mature	we also went to a feild
15460	mature	They make such a cute couple not letting the rainy weather dampen their spirits.
15461	youthful	People protested on the White House.
15476	youthful	They decidee to play ping pong to pass some time
15481	youthful	They threw petals when they left.
15482	mature	They were surprised to find  him to be interesting, inspiring and engaging.
15487	youthful	There were huge waves.
15489	youthful	A family member held the new baby.
15493	youthful	here is some of her work
15494	mature	All in all graduation day was a success!
15495	youthful	People at the protest are not scared of the police.
15496	youthful	We had a simple rehearsal with everyone.
15497	mature	As I passed by I read a lot of the headstones.
15498	youthful	The guests came together and enjoyed the wine.
15500	youthful	There were a rally of people in the street.
15503	youthful	Now she can include her drawings of people and scenery into one portrait!
15505	mature	One day the "dude" Corey tried to be the hipster male when his wife decided to turn it around and be a hipster female.
15507	youthful	There are a lot of activities for the people who go to comicon.
15514	mature	The location was gorgeous.
15516	youthful	We even got to watch some jugglers.
15519	mature	The organizer shouted " Ready, set, go!"
15524	youthful	The nice girl is getting something signed at the event.
15525	youthful	Spectators came from all over.
15526	mature	The kids had the best time at the parade.
15530	mature	This was their first time to go there and they were so happy they all shared a group hug.
15531	mature	Their parents wanted to celebrate the occasion with healthy kebabs.
15532	youthful	For our safety the trails were closed.
15534	youthful	They took in the scenery around them.
15535	youthful	Eager to run, the children take off leaving their parents behind.
15537	youthful	They were tired by the time the sun went down.
15541	youthful	He could definitely tell people were trying to hit on his assistant though, which was uncomfortable.
15542	youthful	She finally wakes up and runs home.
15543	youthful	They did not like the bathrooms in their house.
15545	youthful	Finally the food was ready.
15548	mature	Maybe I'll take a swim under this one.
15553	youthful	Tim is a photographer.
15554	mature	John often offers supporting presentation.
15555	mature	The medieval costumes are pretty realistic.
15557	youthful	Some people volunteered to play some music and they did a great job.
15558	youthful	Tim and Lisa went back to the place they went on their honeymoon for their anniversary.
15562	mature	The cook made this food
15563	youthful	The female was at the meeting.
15564	mature	This is a cool pattern on the wall.
15567	youthful	Everyone likes to get high on the main attraction!
15568	mature	We left nothing on our plates and the desert did not dissapoint.
15570	youthful	This picture would not load on my laptop.
15571	youthful	Even though I did not ride this camel, it was beautiful art.
15572	youthful	The protest gathered together so they could start.
15574	mature	Many homes have two or three chimneys, showing how the homes were heated when first built.
15577	mature	We looked on with pride as the graduates made their way one by one to the stage to gather their diplomas.
15579	youthful	The signs at night looked very vintage.
15580	mature	It sure doesn't look like Momma approves.
15581	youthful	They have joined the tour which touring around town by walking
15586	youthful	It really made a lot of people angry.
15587	youthful	We had to contain the fire.
15591	mature	My brother's birthday was early in the week.
15593	youthful	It was sad that it was time to part ways and see where life will take us till we meet again.
15595	mature	As he presented his lecture points, all eyes were fixated on him.
15596	mature	We finished our tour at a farm where we enjoyed a picnic just before sunset.
15598	youthful	Today was my little girls Happy Birthday.
15600	mature	We couldn't wait to let him open the presents, full of New stuff, he loved.
15601	mature	The green android had collected memories of its park adventure.
15602	youthful	We finally crossed the line and celebrated.
15606	mature	We started our vacation day with a traditional breakfast which included miso soup.
15607	youthful	The techniques taught were sewing.
15609	youthful	My sister having a party today evening.
15610	youthful	Grandma came in her wheelchair and even supported the cause.
15611	mature	Molly loved the elephants best of all.
15612	mature	The dancers cared very much about their costumes.
15614	youthful	this is todays weather at the park
15620	mature	There were so many beautiful boats to learn about and experience.
15622	youthful	The only thing higher than the lighthouse on the cliff was the airstream passing jets would release.
15626	mature	Pic is blank.  The wine is amazing; I'm buying a few bottles.
15629	youthful	The terrain was rugged and rocky on this day.
15634	youthful	They met a lot of people there.
15635	youthful	The snow really makes our farm look super nice.
15638	mature	She told her sister that soon he would have a little brother.
15639	youthful	The town has many talented students.
15641	mature	Inside the hotel, a clothing boutique offered beautiful dresses.
15643	youthful	They all got their bibs on for the race.
15649	youthful	The boat tour was very cool.
15651	mature	She relaxed on the couch with a shot of whisky.
15652	youthful	The party was crazy.
15653	mature	Parents waited nervously for the concert to begin.
15654	youthful	The world series was today.
15655	youthful	The green plants were next to the yellow roses.
15659	youthful	The baby enjoyed the easter baskets.
15660	youthful	We patiently looked at everything that was part of the game.
15665	youthful	We like to get comfortable as we are all the best of friends.
15667	youthful	Some owners had no control over their dogs
15668	mature	One male recipient, in particular, got a standing ovation.
15670	mature	Clients waiting to be seen will love the new waiting room.
15674	mature	We retraced our steps back to the rental house.
15675	youthful	They had a perfect day at the lighthouse.
15678	youthful	The older citizens spent time together and reflected on the good times.
15679	mature	One of the guests even licked her plate!
15682	youthful	When I cam out, there was a llama!
15685	mature	This guy is a bit late and looking lost
15686	mature	Pictures were taken when the family met the Red Sox Mascot.
15688	mature	City seascape, yes she's lookin' at me.
15689	mature	A day at the beach, what fun.
15691	mature	I knew enough to try to agree with my wife's father's politics, but introductions were a stumper, so I finally just said, "Hello everyone, some of you know me as your son, some of you don't, but I think we can all just have  a good time together.
15693	youthful	IT IS A PARTY
15695	mature	Motorcycles were allowed in the race only to transport the volunteers.
15700	mature	The fireworks lit up the sky.
15701	youthful	Since we have been walking around this park we can rest at this beautiful wooden bench.
15703	youthful	We weren't sure where to have dinner, but we just happened to see a food truck as we were looking for a restaurant.
15705	youthful	The view of the canyon from the bridge created an angle that was breathtaking.
15706	youthful	The church is made of vaulted ceilings.
15709	youthful	A tree in dusk.
15711	youthful	My uncle was wearing a special Fourth of July hat.
15713	mature	His loyal and hard work won him accolades and a plaque and salary boost.
15714	youthful	this is a building
15715	mature	They wanted to go out and play in the snow but I just wanted to take a nap.
15716	youthful	Every moment together is one I will cherish.
15717	mature	Each taker holds a stick and hits the pinata.
15720	mature	The old church, like most other buildings, had changed little over the years.
15723	youthful	The salad had layers you couldnt forget..
15725	youthful	I finally reunited the pumpkins with a beautiful scenery.
15729	mature	It is better to walk a straight line here in D.C.
15731	mature	This church was not in the best neighborhood but at least their were street lights to light the way.
15734	mature	After many hours of studying, we needed a break and we did some social networking to relax.
15741	youthful	I came to see the beautiful carvings and uniques stores.
15745	youthful	The people walked on the street all day.
15746	youthful	They formed a group and sat for lunch.
15747	youthful	But somebody made a really cool dinosaur.
15749	youthful	Now the chicken is in the story dry pan.
15750	mature	I sure hope she's not going to put Borax in it!
15754	mature	There are many different traditions in marriage through out the world.
15757	youthful	He was celebrating another dog's birthday.
15758	mature	She had a great time but she is so thankful to be home out of the rain.
15759	mature	These buildings are quite unique when compared to the ones close by.
15765	mature	Not only was it a night game but cold too.
15766	mature	Everyone gathered at the farm for the family reunion.
15767	mature	Behind the service people were other marchers in exciting and colorful costumes.
15771	mature	Lets get this costume party started.
15772	mature	Then dice and onion, and add to the beef and butter.
15773	youthful	IT IS A SNOW
15776	mature	This guy will sing karaoke in anyone's home!
15777	youthful	The couple shoved cake in eachothers faces as per tradition.
15780	mature	Today, however, is not about me, but about my beautiful little sister and her wedding.
15781	mature	The taco plates, in particular, were really tasty looking.
15784	mature	They walked along some pretty water next to a plain lot that was busy with people.
15785	youthful	Some fresh air with dad might help.
15786	youthful	The fireworks finished with a colored spectacle.
15787	mature	Once we got to the pub, we ordered rounds for the whole bar.
15788	mature	There is a wonderful seating area to sit on wooden benches and observe the wonders of nature.
15790	youthful	The guests had fun as the wedding came to an end.
15793	youthful	"Maybe this just isn't meant to be eaten..." she thought.
15794	mature	They went hiking and camping
15795	youthful	There was a nice collection of books.
15796	youthful	I looked at an old photo and was inspired to discover my family tree.
15799	mature	Looking straight down into the water - scary!
15801	youthful	The bouncer looked silly.
15804	mature	My husband and I finagled to get the same week off to take our vacation together this year.
15806	mature	As I put on my gear I get more excited.
15808	mature	There were lovely displays to see.
15810	youthful	Tonight we had a fun time hanging out with friends.
15814	mature	The gentleman did not seem too happy to be there forcing a smile for the picture.
15815	mature	It's been 4 months since I could look at my feet again.
15819	youthful	Luckily, we had already looked at headstones and picked his out.
15821	mature	We manage to get there at the beginning of the first quarter and crammed into two available seats in the middle.
15825	youthful	The people visiting thought so too.
15826	youthful	We are going down a long path.
15828	youthful	I was nervous around all the women, so I made jokes.
15834	mature	I stopped at the store to warm up with hot chocolate.
15835	youthful	IT IS A MOUNTAIN
15838	youthful	They unfolded the American flag for the picnic.
15840	mature	The nearby lake showed some pretty scary signs as well.
15843	mature	Some of the fireworks had superbly vivid colors.
15846	youthful	The racer had perspective interviews.
15849	youthful	I cannot believe it is finally graduation day.
15852	youthful	We bought a house.
15853	youthful	We decided to take a trip with the family.
15854	youthful	It was busy at the weekend farmers market.
15855	mature	Afterward, we took pictures of each other.
15857	youthful	My Mom prepared a huge cake for the party.
15863	mature	There were no pictures but I was assigned to write about a wedding.
15867	youthful	We brought a lot of grains so we can have a balanced diet.
15870	mature	They enjoyed viewing the photographs on display because the lady is an amateur photographer.
15874	mature	She passed her local barbershop.
15875	mature	Afterward, the entire family visited the embassy.
15876	youthful	Underway the race is about to get it first leader.
15880	youthful	These people liked halloween a lot
15882	youthful	The wall was painted with pictures.
15884	youthful	Above them a third figure seemed to stop and hear the music.
15885	youthful	The neanderthal mask was used to demonstrate evolution
15887	mature	There's a  man walking through the market.
15888	mature	Tonight his parents were celebrating 50 years of marriage and he made sure their song was moving as they danced in the spotlight.
15889	mature	There is still a lot of ground work to be done.
15892	youthful	The snow sure does make this town and house amazing to live at.
15893	youthful	IT IS A MUSIC PAARTAY
15896	mature	On your mark, get set...
15897	youthful	The little girl walks along the water.
15901	mature	She grabbed her sweatpants and headed out into the night.
15903	youthful	After the tours we had some time to party.
15904	youthful	It was a relaxation day at the pub.
15907	mature	These trophies are ready for the winners.
15910	youthful	His worker is loyal and works hard.
15911	mature	I awoke early the next morning, before the sun came up and started researching what I needed to learn in order to make my craft
15912	mature	I really like the way this street ends right up at that building.
15914	youthful	A group of friends gathered at a restaurant.
15915	mature	The students took the computers everywhere.
15917	youthful	The season had come on all of a sudden, when it seemed that nature was still bountiful.
15921	youthful	But people still came from all over to join the march.
15924	youthful	After we ate they took down the stuff in an organized fashion.
15925	mature	However, every town has its more attractive areas such as this modern building with people passing by.
15927	mature	The stamp club decided to hold a pool party, and that was where they spent their Saturday.
15928	youthful	The vegetables were sauteed in the pan.
15936	mature	It went up and spun around, Mom not happy.
15937	youthful	A guy gets his picture taken next to an open door.
15940	mature	Right before complete darkness the fireworks show started with a big plume!
15941	youthful	How very cute of him
15943	youthful	My friend swore in.
15944	youthful	A t-shirt shares a message about domestic violence
15945	youthful	this is a crowded city
15948	youthful	The flowers are blooming.
15950	youthful	the dog was enjoying the weather
15952	youthful	Overall the party turned out to be very cool which was impressive.
15954	mature	Hisfather was proud of his son.
15955	youthful	Some props were brought up.
15956	youthful	We had such a great Halloween party at the tavern.
15957	mature	Learn that this kind is absolutely poisonous.
15958	youthful	The bridge was all lit up for the occasion.
15959	youthful	The sky was cloudy but the lake was still and it reflected the clouds and the trees.
15961	mature	And the finished food was placed in a bowl.
15962	youthful	A group of friends gathered to celebrate the end of a good day.
15964	mature	The friends were planning a party one day after work.
15969	mature	My friend's mom finished her wine before her own daughter!
15972	mature	He decided to pose on a horse statue before we left for the day.
15974	mature	The people we meet where very friendly and nice.
15976	youthful	There was a rally that day in New Zealand.
15977	youthful	Those who do enjoy its view never want to come down.
15978	youthful	I was head trumpet and was shocked at how many thousands of people were there watching us.
15979	youthful	Afterwards they go to a beach and get really tanned.
15982	mature	We had lots of fun
15984	mature	It is done in the impressionist style.
15988	youthful	It was time for the family road trip.
15990	mature	We took a ride on a boat and stopped near some abandoned buildings.
15991	youthful	We saw some incredible characters along the way.
15992	youthful	I was visiting my brother in a foreign city.
15994	mature	The other team had roaming players so they need to step it up a notch.
15995	mature	There is ivy growing on the academy house walls
15997	mature	And then everyone had time to play with the trains.
15999	mature	The wedding ceremony was beautiful going off without a hitch and the groom was so grateful he started hugging everyone except the bride.
16000	mature	The local school held a pep rally
16002	youthful	this is a man talking
16003	youthful	Suddenly, his eyes sharped towards a threat to her and he knew he needed to protect her and he became a predator and the snake his prey.
16004	youthful	The parents of the bride were also very happy.
16005	mature	Students from the university went on a trip with their ecology class.
16006	youthful	Reaching the grocery store he bought the necessities.
16008	youthful	There were waves and shooting sand
16009	mature	An old church beside the trail was worth looking into and proved that we were not the first to appreciate the trees, as an unknown artist had used their beauty to create stained glass windows.
16011	youthful	they are announcing somthing
16014	youthful	The speaker used a projector to give a presentation on ants.
16016	youthful	The ball sails out of the park and everyone is screaming.
16018	mature	This is where he grew up as a boy
16020	mature	There was a large crowd at this event.
16022	youthful	The kids decided to get into the pool.
16023	mature	My girl looked like a model compared to the other chicks at that festival.
16024	mature	My breakfast for a school day consists of eggs, toast, and sliced bananas.
16025	youthful	we confused with the way inside the metro.
16031	youthful	The boyfriend had a margarita
16032	youthful	With all the people here it is hard to have a conversation with someone.
16034	mature	We played alot of party games.
16035	youthful	They are fascinating with snooping and searching.
16047	mature	Many people were drawn by the gay pride parade for the performers.
16049	youthful	Fire took flight from the ground.
16054	mature	A BBQ brings much enjoyment in backyards.
16056	mature	As I clicked the photo the man asked the lady to marry him.
16061	mature	The girls are being very creative today.
16064	youthful	Watching birds out her window was their grandma's favorite past time.
16065	youthful	She knows she is the favorite.
16066	youthful	Tiffany is another lighted sign.
16067	youthful	So many kids were experiencing the wonder of flight for the first time.
16072	mature	Her favorite exhibit, though, was the carousel ride.
16073	mature	The little goat struck a pose.
16074	mature	A wife decided they should build a community shed.
16078	youthful	Then she started to draw her childhood home.
16081	youthful	She was surprised with a gift.
16085	mature	A medicine display included a colorfully clothed figure.
16089	youthful	Some of the buildings were awesome.
16090	mature	All of his friends came.
16091	youthful	They were discussing a new policy that went into effect recently.
16092	mature	These pictures were taken outdoors in the park.
16093	mature	Cristiano's wife and son are at the house.
16096	mature	The outcome of the game was awesome for these males fans.
16097	mature	The store had a huge patio.
16098	mature	There where cute dwarfs all over the place
16101	youthful	Today took time to explore a religious location.
16107	youthful	The table was full of well-cooked food
16111	youthful	And even other times, the bikes would win the race on their own!
16112	youthful	Several people received awards.
16117	youthful	This solo guitar definitely ripped the stage and brought a lot of energy.
16118	youthful	Little did they know the fairground was only an oasis caused by the heat.
16120	mature	Gina was going to have a party so to make things easy, she organized all the pots she would need on the stovetop.
16123	mature	They returned to the original place of the interview for wrap up.
16124	youthful	The people races for the mud day.
16128	youthful	The ladies favorite item were the grapes.
16131	mature	Later on I saw a painting of the magnificant building I visited and it did not do justice to the real thinng.
16133	mature	Footprints testify to the presence of others.
16134	mature	He then returned to the ocean to take a picture of the sun setting.
16135	youthful	There were plenty of things to participate in while we were out.
16142	youthful	We also walked down a flower showcase.
16143	youthful	He had worn a screen over his face all his life.
16145	mature	Some of the classes were hands on training.
16146	youthful	There was also a scene shot of it snowing.
